split,basename,label,img_path,mask_path,ann_path
test,20441.png,0,data/test/img\20441.png,data/test/img\20441_GT.png,data/test/ann\20441.json
test,20318.png,0,data/test/img\20318.png,data/test/img\20318_GT.png,data/test/ann\20318.json
test,20690.png,0,data/test/img\20690.png,data/test/img\20690_GT.png,data/test/ann\20690.json
test,20751.png,0,data/test/img\20751.png,data/test/img\20751_GT.png,data/test/ann\20751.json
test,20421.png,0,data/test/img\20421.png,data/test/img\20421_GT.png,data/test/ann\20421.json
test,20402.png,0,data/test/img\20402.png,data/test/img\20402_GT.png,data/test/ann\20402.json
test,20060.png,0,data/test/img\20060.png,data/test/img\20060_GT.png,data/test/ann\20060.json
test,20477.png,0,data/test/img\20477.png,data/test/img\20477_GT.png,data/test/ann\20477.json
test,20005.png,0,data/test/img\20005.png,data/test/img\20005_GT.png,data/test/ann\20005.json
test,20506.png,0,data/test/img\20506.png,data/test/img\20506_GT.png,data/test/ann\20506.json
test,20996.png,0,data/test/img\20996.png,data/test/img\20996_GT.png,data/test/ann\20996.json
test,20835.png,0,data/test/img\20835.png,data/test/img\20835_GT.png,data/test/ann\20835.json
test,20159.png,1,data/test/img\20159.png,data/test/img\20159_GT.png,data/test/ann\20159.json
test,20424.png,0,data/test/img\20424.png,data/test/img\20424_GT.png,data/test/ann\20424.json
test,20465.png,1,data/test/img\20465.png,data/test/img\20465_GT.png,data/test/ann\20465.json
test,20313.png,0,data/test/img\20313.png,data/test/img\20313_GT.png,data/test/ann\20313.json
test,20438.png,0,data/test/img\20438.png,data/test/img\20438_GT.png,data/test/ann\20438.json
test,20552.png,0,data/test/img\20552.png,data/test/img\20552_GT.png,data/test/ann\20552.json
test,20046.png,0,data/test/img\20046.png,data/test/img\20046_GT.png,data/test/ann\20046.json
test,20152.png,0,data/test/img\20152.png,data/test/img\20152_GT.png,data/test/ann\20152.json
test,20095.png,1,data/test/img\20095.png,data/test/img\20095_GT.png,data/test/ann\20095.json
test,20919.png,0,data/test/img\20919.png,data/test/img\20919_GT.png,data/test/ann\20919.json
test,20712.png,0,data/test/img\20712.png,data/test/img\20712_GT.png,data/test/ann\20712.json
test,20430.png,0,data/test/img\20430.png,data/test/img\20430_GT.png,data/test/ann\20430.json
test,20663.png,0,data/test/img\20663.png,data/test/img\20663_GT.png,data/test/ann\20663.json
test,20995.png,0,data/test/img\20995.png,data/test/img\20995_GT.png,data/test/ann\20995.json
test,20664.png,0,data/test/img\20664.png,data/test/img\20664_GT.png,data/test/ann\20664.json
test,20953.png,0,data/test/img\20953.png,data/test/img\20953_GT.png,data/test/ann\20953.json
test,20251.png,0,data/test/img\20251.png,data/test/img\20251_GT.png,data/test/ann\20251.json
test,20522.png,0,data/test/img\20522.png,data/test/img\20522_GT.png,data/test/ann\20522.json
test,20978.png,0,data/test/img\20978.png,data/test/img\20978_GT.png,data/test/ann\20978.json
test,20808.png,0,data/test/img\20808.png,data/test/img\20808_GT.png,data/test/ann\20808.json
test,20924.png,0,data/test/img\20924.png,data/test/img\20924_GT.png,data/test/ann\20924.json
test,20772.png,1,data/test/img\20772.png,data/test/img\20772_GT.png,data/test/ann\20772.json
test,20092.png,0,data/test/img\20092.png,data/test/img\20092_GT.png,data/test/ann\20092.json
test,20670.png,0,data/test/img\20670.png,data/test/img\20670_GT.png,data/test/ann\20670.json
test,20114.png,0,data/test/img\20114.png,data/test/img\20114_GT.png,data/test/ann\20114.json
test,20642.png,0,data/test/img\20642.png,data/test/img\20642_GT.png,data/test/ann\20642.json
test,20648.png,0,data/test/img\20648.png,data/test/img\20648_GT.png,data/test/ann\20648.json
test,20078.png,0,data/test/img\20078.png,data/test/img\20078_GT.png,data/test/ann\20078.json
test,20926.png,0,data/test/img\20926.png,data/test/img\20926_GT.png,data/test/ann\20926.json
test,20609.png,0,data/test/img\20609.png,data/test/img\20609_GT.png,data/test/ann\20609.json
test,20395.png,0,data/test/img\20395.png,data/test/img\20395_GT.png,data/test/ann\20395.json
test,20576.png,0,data/test/img\20576.png,data/test/img\20576_GT.png,data/test/ann\20576.json
test,20190.png,1,data/test/img\20190.png,data/test/img\20190_GT.png,data/test/ann\20190.json
test,20828.png,0,data/test/img\20828.png,data/test/img\20828_GT.png,data/test/ann\20828.json
test,20520.png,0,data/test/img\20520.png,data/test/img\20520_GT.png,data/test/ann\20520.json
test,20316.png,0,data/test/img\20316.png,data/test/img\20316_GT.png,data/test/ann\20316.json
test,20216.png,0,data/test/img\20216.png,data/test/img\20216_GT.png,data/test/ann\20216.json
test,20099.png,1,data/test/img\20099.png,data/test/img\20099_GT.png,data/test/ann\20099.json
test,20411.png,0,data/test/img\20411.png,data/test/img\20411_GT.png,data/test/ann\20411.json
test,20494.png,0,data/test/img\20494.png,data/test/img\20494_GT.png,data/test/ann\20494.json
test,20408.png,0,data/test/img\20408.png,data/test/img\20408_GT.png,data/test/ann\20408.json
test,20619.png,0,data/test/img\20619.png,data/test/img\20619_GT.png,data/test/ann\20619.json
test,20931.png,0,data/test/img\20931.png,data/test/img\20931_GT.png,data/test/ann\20931.json
test,20842.png,0,data/test/img\20842.png,data/test/img\20842_GT.png,data/test/ann\20842.json
test,20528.png,0,data/test/img\20528.png,data/test/img\20528_GT.png,data/test/ann\20528.json
test,20840.png,0,data/test/img\20840.png,data/test/img\20840_GT.png,data/test/ann\20840.json
test,20188.png,0,data/test/img\20188.png,data/test/img\20188_GT.png,data/test/ann\20188.json
test,20656.png,0,data/test/img\20656.png,data/test/img\20656_GT.png,data/test/ann\20656.json
test,20958.png,0,data/test/img\20958.png,data/test/img\20958_GT.png,data/test/ann\20958.json
test,20371.png,0,data/test/img\20371.png,data/test/img\20371_GT.png,data/test/ann\20371.json
test,20082.png,0,data/test/img\20082.png,data/test/img\20082_GT.png,data/test/ann\20082.json
test,20728.png,0,data/test/img\20728.png,data/test/img\20728_GT.png,data/test/ann\20728.json
test,20482.png,0,data/test/img\20482.png,data/test/img\20482_GT.png,data/test/ann\20482.json
test,20687.png,0,data/test/img\20687.png,data/test/img\20687_GT.png,data/test/ann\20687.json
test,20495.png,0,data/test/img\20495.png,data/test/img\20495_GT.png,data/test/ann\20495.json
test,20367.png,0,data/test/img\20367.png,data/test/img\20367_GT.png,data/test/ann\20367.json
test,20563.png,0,data/test/img\20563.png,data/test/img\20563_GT.png,data/test/ann\20563.json
test,20376.png,0,data/test/img\20376.png,data/test/img\20376_GT.png,data/test/ann\20376.json
test,20895.png,1,data/test/img\20895.png,data/test/img\20895_GT.png,data/test/ann\20895.json
test,20974.png,0,data/test/img\20974.png,data/test/img\20974_GT.png,data/test/ann\20974.json
test,20044.png,0,data/test/img\20044.png,data/test/img\20044_GT.png,data/test/ann\20044.json
test,20023.png,0,data/test/img\20023.png,data/test/img\20023_GT.png,data/test/ann\20023.json
test,20383.png,0,data/test/img\20383.png,data/test/img\20383_GT.png,data/test/ann\20383.json
test,20589.png,0,data/test/img\20589.png,data/test/img\20589_GT.png,data/test/ann\20589.json
test,20624.png,1,data/test/img\20624.png,data/test/img\20624_GT.png,data/test/ann\20624.json
test,20246.png,1,data/test/img\20246.png,data/test/img\20246_GT.png,data/test/ann\20246.json
test,20461.png,0,data/test/img\20461.png,data/test/img\20461_GT.png,data/test/ann\20461.json
test,20122.png,0,data/test/img\20122.png,data/test/img\20122_GT.png,data/test/ann\20122.json
test,20194.png,0,data/test/img\20194.png,data/test/img\20194_GT.png,data/test/ann\20194.json
test,20134.png,0,data/test/img\20134.png,data/test/img\20134_GT.png,data/test/ann\20134.json
test,20405.png,0,data/test/img\20405.png,data/test/img\20405_GT.png,data/test/ann\20405.json
test,20158.png,1,data/test/img\20158.png,data/test/img\20158_GT.png,data/test/ann\20158.json
test,20957.png,0,data/test/img\20957.png,data/test/img\20957_GT.png,data/test/ann\20957.json
test,20053.png,0,data/test/img\20053.png,data/test/img\20053_GT.png,data/test/ann\20053.json
test,20799.png,0,data/test/img\20799.png,data/test/img\20799_GT.png,data/test/ann\20799.json
test,20226.png,0,data/test/img\20226.png,data/test/img\20226_GT.png,data/test/ann\20226.json
test,20127.png,0,data/test/img\20127.png,data/test/img\20127_GT.png,data/test/ann\20127.json
test,20940.png,0,data/test/img\20940.png,data/test/img\20940_GT.png,data/test/ann\20940.json
test,20346.png,0,data/test/img\20346.png,data/test/img\20346_GT.png,data/test/ann\20346.json
test,20098.png,0,data/test/img\20098.png,data/test/img\20098_GT.png,data/test/ann\20098.json
test,20884.png,1,data/test/img\20884.png,data/test/img\20884_GT.png,data/test/ann\20884.json
test,20442.png,0,data/test/img\20442.png,data/test/img\20442_GT.png,data/test/ann\20442.json
test,20507.png,0,data/test/img\20507.png,data/test/img\20507_GT.png,data/test/ann\20507.json
test,20810.png,0,data/test/img\20810.png,data/test/img\20810_GT.png,data/test/ann\20810.json
test,20007.png,0,data/test/img\20007.png,data/test/img\20007_GT.png,data/test/ann\20007.json
test,20370.png,0,data/test/img\20370.png,data/test/img\20370_GT.png,data/test/ann\20370.json
test,20243.png,0,data/test/img\20243.png,data/test/img\20243_GT.png,data/test/ann\20243.json
test,20013.png,0,data/test/img\20013.png,data/test/img\20013_GT.png,data/test/ann\20013.json
test,20969.png,1,data/test/img\20969.png,data/test/img\20969_GT.png,data/test/ann\20969.json
test,20043.png,0,data/test/img\20043.png,data/test/img\20043_GT.png,data/test/ann\20043.json
test,20866.png,0,data/test/img\20866.png,data/test/img\20866_GT.png,data/test/ann\20866.json
test,20739.png,0,data/test/img\20739.png,data/test/img\20739_GT.png,data/test/ann\20739.json
test,20633.png,0,data/test/img\20633.png,data/test/img\20633_GT.png,data/test/ann\20633.json
test,20131.png,0,data/test/img\20131.png,data/test/img\20131_GT.png,data/test/ann\20131.json
test,20237.png,0,data/test/img\20237.png,data/test/img\20237_GT.png,data/test/ann\20237.json
test,20085.png,0,data/test/img\20085.png,data/test/img\20085_GT.png,data/test/ann\20085.json
test,20399.png,0,data/test/img\20399.png,data/test/img\20399_GT.png,data/test/ann\20399.json
test,20725.png,0,data/test/img\20725.png,data/test/img\20725_GT.png,data/test/ann\20725.json
test,20154.png,0,data/test/img\20154.png,data/test/img\20154_GT.png,data/test/ann\20154.json
test,20737.png,0,data/test/img\20737.png,data/test/img\20737_GT.png,data/test/ann\20737.json
test,20133.png,0,data/test/img\20133.png,data/test/img\20133_GT.png,data/test/ann\20133.json
test,20101.png,0,data/test/img\20101.png,data/test/img\20101_GT.png,data/test/ann\20101.json
test,20947.png,0,data/test/img\20947.png,data/test/img\20947_GT.png,data/test/ann\20947.json
test,20508.png,0,data/test/img\20508.png,data/test/img\20508_GT.png,data/test/ann\20508.json
test,20898.png,0,data/test/img\20898.png,data/test/img\20898_GT.png,data/test/ann\20898.json
test,20348.png,0,data/test/img\20348.png,data/test/img\20348_GT.png,data/test/ann\20348.json
test,20064.png,0,data/test/img\20064.png,data/test/img\20064_GT.png,data/test/ann\20064.json
test,20519.png,0,data/test/img\20519.png,data/test/img\20519_GT.png,data/test/ann\20519.json
test,20050.png,0,data/test/img\20050.png,data/test/img\20050_GT.png,data/test/ann\20050.json
test,20612.png,0,data/test/img\20612.png,data/test/img\20612_GT.png,data/test/ann\20612.json
test,20985.png,0,data/test/img\20985.png,data/test/img\20985_GT.png,data/test/ann\20985.json
test,20142.png,1,data/test/img\20142.png,data/test/img\20142_GT.png,data/test/ann\20142.json
test,20618.png,0,data/test/img\20618.png,data/test/img\20618_GT.png,data/test/ann\20618.json
test,20909.png,0,data/test/img\20909.png,data/test/img\20909_GT.png,data/test/ann\20909.json
test,20275.png,1,data/test/img\20275.png,data/test/img\20275_GT.png,data/test/ann\20275.json
test,20887.png,0,data/test/img\20887.png,data/test/img\20887_GT.png,data/test/ann\20887.json
test,20699.png,0,data/test/img\20699.png,data/test/img\20699_GT.png,data/test/ann\20699.json
test,20566.png,0,data/test/img\20566.png,data/test/img\20566_GT.png,data/test/ann\20566.json
test,20253.png,0,data/test/img\20253.png,data/test/img\20253_GT.png,data/test/ann\20253.json
test,20930.png,0,data/test/img\20930.png,data/test/img\20930_GT.png,data/test/ann\20930.json
test,20597.png,0,data/test/img\20597.png,data/test/img\20597_GT.png,data/test/ann\20597.json
test,20697.png,0,data/test/img\20697.png,data/test/img\20697_GT.png,data/test/ann\20697.json
test,20195.png,0,data/test/img\20195.png,data/test/img\20195_GT.png,data/test/ann\20195.json
test,20845.png,0,data/test/img\20845.png,data/test/img\20845_GT.png,data/test/ann\20845.json
test,20568.png,0,data/test/img\20568.png,data/test/img\20568_GT.png,data/test/ann\20568.json
test,20802.png,0,data/test/img\20802.png,data/test/img\20802_GT.png,data/test/ann\20802.json
test,20462.png,0,data/test/img\20462.png,data/test/img\20462_GT.png,data/test/ann\20462.json
test,20841.png,0,data/test/img\20841.png,data/test/img\20841_GT.png,data/test/ann\20841.json
test,20006.png,0,data/test/img\20006.png,data/test/img\20006_GT.png,data/test/ann\20006.json
test,20274.png,0,data/test/img\20274.png,data/test/img\20274_GT.png,data/test/ann\20274.json
test,20770.png,0,data/test/img\20770.png,data/test/img\20770_GT.png,data/test/ann\20770.json
test,20042.png,1,data/test/img\20042.png,data/test/img\20042_GT.png,data/test/ann\20042.json
test,20291.png,0,data/test/img\20291.png,data/test/img\20291_GT.png,data/test/ann\20291.json
test,20473.png,0,data/test/img\20473.png,data/test/img\20473_GT.png,data/test/ann\20473.json
test,20844.png,0,data/test/img\20844.png,data/test/img\20844_GT.png,data/test/ann\20844.json
test,20886.png,0,data/test/img\20886.png,data/test/img\20886_GT.png,data/test/ann\20886.json
test,20868.png,0,data/test/img\20868.png,data/test/img\20868_GT.png,data/test/ann\20868.json
test,20437.png,0,data/test/img\20437.png,data/test/img\20437_GT.png,data/test/ann\20437.json
test,20545.png,0,data/test/img\20545.png,data/test/img\20545_GT.png,data/test/ann\20545.json
test,20449.png,0,data/test/img\20449.png,data/test/img\20449_GT.png,data/test/ann\20449.json
test,20067.png,0,data/test/img\20067.png,data/test/img\20067_GT.png,data/test/ann\20067.json
test,20880.png,0,data/test/img\20880.png,data/test/img\20880_GT.png,data/test/ann\20880.json
test,20629.png,0,data/test/img\20629.png,data/test/img\20629_GT.png,data/test/ann\20629.json
test,20027.png,0,data/test/img\20027.png,data/test/img\20027_GT.png,data/test/ann\20027.json
test,20240.png,0,data/test/img\20240.png,data/test/img\20240_GT.png,data/test/ann\20240.json
test,20420.png,0,data/test/img\20420.png,data/test/img\20420_GT.png,data/test/ann\20420.json
test,20650.png,0,data/test/img\20650.png,data/test/img\20650_GT.png,data/test/ann\20650.json
test,20293.png,0,data/test/img\20293.png,data/test/img\20293_GT.png,data/test/ann\20293.json
test,20471.png,0,data/test/img\20471.png,data/test/img\20471_GT.png,data/test/ann\20471.json
test,20800.png,0,data/test/img\20800.png,data/test/img\20800_GT.png,data/test/ann\20800.json
test,20908.png,0,data/test/img\20908.png,data/test/img\20908_GT.png,data/test/ann\20908.json
test,20281.png,1,data/test/img\20281.png,data/test/img\20281_GT.png,data/test/ann\20281.json
test,20729.png,0,data/test/img\20729.png,data/test/img\20729_GT.png,data/test/ann\20729.json
test,20913.png,0,data/test/img\20913.png,data/test/img\20913_GT.png,data/test/ann\20913.json
test,20622.png,0,data/test/img\20622.png,data/test/img\20622_GT.png,data/test/ann\20622.json
test,20678.png,0,data/test/img\20678.png,data/test/img\20678_GT.png,data/test/ann\20678.json
test,20837.png,0,data/test/img\20837.png,data/test/img\20837_GT.png,data/test/ann\20837.json
test,20093.png,0,data/test/img\20093.png,data/test/img\20093_GT.png,data/test/ann\20093.json
test,20710.png,0,data/test/img\20710.png,data/test/img\20710_GT.png,data/test/ann\20710.json
test,20024.png,0,data/test/img\20024.png,data/test/img\20024_GT.png,data/test/ann\20024.json
test,20634.png,0,data/test/img\20634.png,data/test/img\20634_GT.png,data/test/ann\20634.json
test,20765.png,1,data/test/img\20765.png,data/test/img\20765_GT.png,data/test/ann\20765.json
test,20234.png,0,data/test/img\20234.png,data/test/img\20234_GT.png,data/test/ann\20234.json
test,20016.png,0,data/test/img\20016.png,data/test/img\20016_GT.png,data/test/ann\20016.json
test,20614.png,0,data/test/img\20614.png,data/test/img\20614_GT.png,data/test/ann\20614.json
test,20743.png,0,data/test/img\20743.png,data/test/img\20743_GT.png,data/test/ann\20743.json
test,20199.png,0,data/test/img\20199.png,data/test/img\20199_GT.png,data/test/ann\20199.json
test,20336.png,0,data/test/img\20336.png,data/test/img\20336_GT.png,data/test/ann\20336.json
test,20350.png,0,data/test/img\20350.png,data/test/img\20350_GT.png,data/test/ann\20350.json
test,20259.png,1,data/test/img\20259.png,data/test/img\20259_GT.png,data/test/ann\20259.json
test,20584.png,0,data/test/img\20584.png,data/test/img\20584_GT.png,data/test/ann\20584.json
test,20115.png,0,data/test/img\20115.png,data/test/img\20115_GT.png,data/test/ann\20115.json
test,20527.png,0,data/test/img\20527.png,data/test/img\20527_GT.png,data/test/ann\20527.json
test,20798.png,0,data/test/img\20798.png,data/test/img\20798_GT.png,data/test/ann\20798.json
test,20717.png,0,data/test/img\20717.png,data/test/img\20717_GT.png,data/test/ann\20717.json
test,20219.png,0,data/test/img\20219.png,data/test/img\20219_GT.png,data/test/ann\20219.json
test,20608.png,0,data/test/img\20608.png,data/test/img\20608_GT.png,data/test/ann\20608.json
test,20575.png,0,data/test/img\20575.png,data/test/img\20575_GT.png,data/test/ann\20575.json
test,20295.png,1,data/test/img\20295.png,data/test/img\20295_GT.png,data/test/ann\20295.json
test,20132.png,0,data/test/img\20132.png,data/test/img\20132_GT.png,data/test/ann\20132.json
test,20610.png,0,data/test/img\20610.png,data/test/img\20610_GT.png,data/test/ann\20610.json
test,20040.png,0,data/test/img\20040.png,data/test/img\20040_GT.png,data/test/ann\20040.json
test,20404.png,0,data/test/img\20404.png,data/test/img\20404_GT.png,data/test/ann\20404.json
test,20249.png,0,data/test/img\20249.png,data/test/img\20249_GT.png,data/test/ann\20249.json
test,20315.png,0,data/test/img\20315.png,data/test/img\20315_GT.png,data/test/ann\20315.json
test,20191.png,0,data/test/img\20191.png,data/test/img\20191_GT.png,data/test/ann\20191.json
test,20446.png,0,data/test/img\20446.png,data/test/img\20446_GT.png,data/test/ann\20446.json
test,20716.png,0,data/test/img\20716.png,data/test/img\20716_GT.png,data/test/ann\20716.json
test,20266.png,0,data/test/img\20266.png,data/test/img\20266_GT.png,data/test/ann\20266.json
test,20171.png,0,data/test/img\20171.png,data/test/img\20171_GT.png,data/test/ann\20171.json
test,20631.png,0,data/test/img\20631.png,data/test/img\20631_GT.png,data/test/ann\20631.json
test,20079.png,0,data/test/img\20079.png,data/test/img\20079_GT.png,data/test/ann\20079.json
test,20418.png,0,data/test/img\20418.png,data/test/img\20418_GT.png,data/test/ann\20418.json
test,20904.png,0,data/test/img\20904.png,data/test/img\20904_GT.png,data/test/ann\20904.json
test,20066.png,0,data/test/img\20066.png,data/test/img\20066_GT.png,data/test/ann\20066.json
test,20885.png,0,data/test/img\20885.png,data/test/img\20885_GT.png,data/test/ann\20885.json
test,20720.png,0,data/test/img\20720.png,data/test/img\20720_GT.png,data/test/ann\20720.json
test,20929.png,0,data/test/img\20929.png,data/test/img\20929_GT.png,data/test/ann\20929.json
test,20945.png,0,data/test/img\20945.png,data/test/img\20945_GT.png,data/test/ann\20945.json
test,20643.png,0,data/test/img\20643.png,data/test/img\20643_GT.png,data/test/ann\20643.json
test,20363.png,0,data/test/img\20363.png,data/test/img\20363_GT.png,data/test/ann\20363.json
test,20073.png,0,data/test/img\20073.png,data/test/img\20073_GT.png,data/test/ann\20073.json
test,20311.png,0,data/test/img\20311.png,data/test/img\20311_GT.png,data/test/ann\20311.json
test,20646.png,1,data/test/img\20646.png,data/test/img\20646_GT.png,data/test/ann\20646.json
test,20267.png,0,data/test/img\20267.png,data/test/img\20267_GT.png,data/test/ann\20267.json
test,20214.png,0,data/test/img\20214.png,data/test/img\20214_GT.png,data/test/ann\20214.json
test,20307.png,0,data/test/img\20307.png,data/test/img\20307_GT.png,data/test/ann\20307.json
test,20901.png,0,data/test/img\20901.png,data/test/img\20901_GT.png,data/test/ann\20901.json
test,20373.png,0,data/test/img\20373.png,data/test/img\20373_GT.png,data/test/ann\20373.json
test,20125.png,1,data/test/img\20125.png,data/test/img\20125_GT.png,data/test/ann\20125.json
test,20344.png,0,data/test/img\20344.png,data/test/img\20344_GT.png,data/test/ann\20344.json
test,20345.png,0,data/test/img\20345.png,data/test/img\20345_GT.png,data/test/ann\20345.json
test,20722.png,0,data/test/img\20722.png,data/test/img\20722_GT.png,data/test/ann\20722.json
test,20812.png,0,data/test/img\20812.png,data/test/img\20812_GT.png,data/test/ann\20812.json
test,20431.png,0,data/test/img\20431.png,data/test/img\20431_GT.png,data/test/ann\20431.json
test,20869.png,0,data/test/img\20869.png,data/test/img\20869_GT.png,data/test/ann\20869.json
test,20997.png,0,data/test/img\20997.png,data/test/img\20997_GT.png,data/test/ann\20997.json
test,20855.png,0,data/test/img\20855.png,data/test/img\20855_GT.png,data/test/ann\20855.json
test,20645.png,0,data/test/img\20645.png,data/test/img\20645_GT.png,data/test/ann\20645.json
test,20620.png,0,data/test/img\20620.png,data/test/img\20620_GT.png,data/test/ann\20620.json
test,20022.png,0,data/test/img\20022.png,data/test/img\20022_GT.png,data/test/ann\20022.json
test,20254.png,0,data/test/img\20254.png,data/test/img\20254_GT.png,data/test/ann\20254.json
test,20513.png,0,data/test/img\20513.png,data/test/img\20513_GT.png,data/test/ann\20513.json
test,20029.png,0,data/test/img\20029.png,data/test/img\20029_GT.png,data/test/ann\20029.json
test,20959.png,1,data/test/img\20959.png,data/test/img\20959_GT.png,data/test/ann\20959.json
test,20296.png,0,data/test/img\20296.png,data/test/img\20296_GT.png,data/test/ann\20296.json
test,20391.png,0,data/test/img\20391.png,data/test/img\20391_GT.png,data/test/ann\20391.json
test,20215.png,0,data/test/img\20215.png,data/test/img\20215_GT.png,data/test/ann\20215.json
test,20654.png,0,data/test/img\20654.png,data/test/img\20654_GT.png,data/test/ann\20654.json
test,20396.png,0,data/test/img\20396.png,data/test/img\20396_GT.png,data/test/ann\20396.json
test,20784.png,1,data/test/img\20784.png,data/test/img\20784_GT.png,data/test/ann\20784.json
test,20490.png,0,data/test/img\20490.png,data/test/img\20490_GT.png,data/test/ann\20490.json
test,20488.png,0,data/test/img\20488.png,data/test/img\20488_GT.png,data/test/ann\20488.json
test,20475.png,0,data/test/img\20475.png,data/test/img\20475_GT.png,data/test/ann\20475.json
test,20548.png,0,data/test/img\20548.png,data/test/img\20548_GT.png,data/test/ann\20548.json
test,20401.png,0,data/test/img\20401.png,data/test/img\20401_GT.png,data/test/ann\20401.json
test,20826.png,0,data/test/img\20826.png,data/test/img\20826_GT.png,data/test/ann\20826.json
test,20076.png,0,data/test/img\20076.png,data/test/img\20076_GT.png,data/test/ann\20076.json
test,20667.png,1,data/test/img\20667.png,data/test/img\20667_GT.png,data/test/ann\20667.json
test,20230.png,0,data/test/img\20230.png,data/test/img\20230_GT.png,data/test/ann\20230.json
test,20972.png,0,data/test/img\20972.png,data/test/img\20972_GT.png,data/test/ann\20972.json
test,20703.png,0,data/test/img\20703.png,data/test/img\20703_GT.png,data/test/ann\20703.json
test,20271.png,0,data/test/img\20271.png,data/test/img\20271_GT.png,data/test/ann\20271.json
test,20209.png,1,data/test/img\20209.png,data/test/img\20209_GT.png,data/test/ann\20209.json
test,20231.png,1,data/test/img\20231.png,data/test/img\20231_GT.png,data/test/ann\20231.json
test,20358.png,0,data/test/img\20358.png,data/test/img\20358_GT.png,data/test/ann\20358.json
test,20285.png,0,data/test/img\20285.png,data/test/img\20285_GT.png,data/test/ann\20285.json
test,20397.png,0,data/test/img\20397.png,data/test/img\20397_GT.png,data/test/ann\20397.json
test,20803.png,0,data/test/img\20803.png,data/test/img\20803_GT.png,data/test/ann\20803.json
test,20052.png,0,data/test/img\20052.png,data/test/img\20052_GT.png,data/test/ann\20052.json
test,20386.png,0,data/test/img\20386.png,data/test/img\20386_GT.png,data/test/ann\20386.json
test,20581.png,0,data/test/img\20581.png,data/test/img\20581_GT.png,data/test/ann\20581.json
test,20872.png,0,data/test/img\20872.png,data/test/img\20872_GT.png,data/test/ann\20872.json
test,20233.png,0,data/test/img\20233.png,data/test/img\20233_GT.png,data/test/ann\20233.json
test,20317.png,0,data/test/img\20317.png,data/test/img\20317_GT.png,data/test/ann\20317.json
test,20008.png,0,data/test/img\20008.png,data/test/img\20008_GT.png,data/test/ann\20008.json
test,20100.png,0,data/test/img\20100.png,data/test/img\20100_GT.png,data/test/ann\20100.json
test,20130.png,1,data/test/img\20130.png,data/test/img\20130_GT.png,data/test/ann\20130.json
test,20698.png,0,data/test/img\20698.png,data/test/img\20698_GT.png,data/test/ann\20698.json
test,20671.png,1,data/test/img\20671.png,data/test/img\20671_GT.png,data/test/ann\20671.json
test,20058.png,0,data/test/img\20058.png,data/test/img\20058_GT.png,data/test/ann\20058.json
test,20936.png,0,data/test/img\20936.png,data/test/img\20936_GT.png,data/test/ann\20936.json
test,20616.png,0,data/test/img\20616.png,data/test/img\20616_GT.png,data/test/ann\20616.json
test,20362.png,0,data/test/img\20362.png,data/test/img\20362_GT.png,data/test/ann\20362.json
test,20238.png,0,data/test/img\20238.png,data/test/img\20238_GT.png,data/test/ann\20238.json
test,20425.png,0,data/test/img\20425.png,data/test/img\20425_GT.png,data/test/ann\20425.json
test,20774.png,0,data/test/img\20774.png,data/test/img\20774_GT.png,data/test/ann\20774.json
test,20829.png,1,data/test/img\20829.png,data/test/img\20829_GT.png,data/test/ann\20829.json
test,20626.png,0,data/test/img\20626.png,data/test/img\20626_GT.png,data/test/ann\20626.json
test,20074.png,0,data/test/img\20074.png,data/test/img\20074_GT.png,data/test/ann\20074.json
test,20429.png,0,data/test/img\20429.png,data/test/img\20429_GT.png,data/test/ann\20429.json
test,20250.png,0,data/test/img\20250.png,data/test/img\20250_GT.png,data/test/ann\20250.json
test,20034.png,0,data/test/img\20034.png,data/test/img\20034_GT.png,data/test/ann\20034.json
test,20882.png,1,data/test/img\20882.png,data/test/img\20882_GT.png,data/test/ann\20882.json
test,20048.png,0,data/test/img\20048.png,data/test/img\20048_GT.png,data/test/ann\20048.json
test,20911.png,0,data/test/img\20911.png,data/test/img\20911_GT.png,data/test/ann\20911.json
test,21001.png,0,data/test/img\21001.png,data/test/img\21001_GT.png,data/test/ann\21001.json
test,20434.png,1,data/test/img\20434.png,data/test/img\20434_GT.png,data/test/ann\20434.json
test,20118.png,1,data/test/img\20118.png,data/test/img\20118_GT.png,data/test/ann\20118.json
test,20754.png,1,data/test/img\20754.png,data/test/img\20754_GT.png,data/test/ann\20754.json
test,20652.png,0,data/test/img\20652.png,data/test/img\20652_GT.png,data/test/ann\20652.json
test,20923.png,0,data/test/img\20923.png,data/test/img\20923_GT.png,data/test/ann\20923.json
test,20110.png,0,data/test/img\20110.png,data/test/img\20110_GT.png,data/test/ann\20110.json
test,20748.png,0,data/test/img\20748.png,data/test/img\20748_GT.png,data/test/ann\20748.json
test,20204.png,1,data/test/img\20204.png,data/test/img\20204_GT.png,data/test/ann\20204.json
test,20853.png,0,data/test/img\20853.png,data/test/img\20853_GT.png,data/test/ann\20853.json
test,20419.png,0,data/test/img\20419.png,data/test/img\20419_GT.png,data/test/ann\20419.json
test,20897.png,0,data/test/img\20897.png,data/test/img\20897_GT.png,data/test/ann\20897.json
test,20571.png,0,data/test/img\20571.png,data/test/img\20571_GT.png,data/test/ann\20571.json
test,20323.png,0,data/test/img\20323.png,data/test/img\20323_GT.png,data/test/ann\20323.json
test,20080.png,0,data/test/img\20080.png,data/test/img\20080_GT.png,data/test/ann\20080.json
